YEAR,PID,OC,g1,sla_random,wd_random,sla_ocp,wd_ocp,g1_ocp
2011,5855,0.01166489033840573,14.900892232894645,0.04024497055206728,0.3028787948199257,0.0004694531681622327,0.0035330479274029223,0.17381727384111773
2012,5855,0.010727506856351205,14.900892232894645,0.04024497055206728,0.3028787948199257,0.0004317281975309541,0.0032491343480741427,0.1598494235941277
2013,5855,0.015064069123833396,14.900892232894645,0.04024497055206728,0.3028787948199257,0.000606253018282981,0.004562587101310713,0.22446807060311708
2014,5855,0.014190469965785563,14.900892232894645,0.04024497055206728,0.3028787948199257,0.0005710950458930351,0.004297992441165484,0.21145066369429882
2015,5855,0.015597772376327574,14.900892232894645,0.04024497055206728,0.3028787948199257,0.0006277318899631516,0.004724234499217624,0.23242072525287819
2016,5855,0.004657397445454657,14.900892232894645,0.04024497055206728,0.3028787948199257,0.00018743682304159606,0.0014106269252767071,0.06939937742047866
1979,5867,0.006611808815810913,10.900122589515462,0.03949816427360092,0.41202490024755656,0.00026115431075254223,0.0027242298677904067,0.07206952663077801
1980,5867,0.01911346988331368,10.900122589515462,0.03949816427360092,0.41202490024755656,0.0007549469732896476,0.007875225522056996,0.2083391648391309
1981,5867,0.004685091348573618,10.900122589515462,0.03949816427360092,0.41202490024755656,0.00018505250772278724,0.001930374295546735,0.05106807004253075
1982,5867,0.009342107583419464,10.900122589515462,0.03949816427360092,0.41202490024755656,0.00036899609999155493,0.0038491809451603465,0.1018301179037142
1983,5867,0.014513035100566438,10.900122589515462,0.03949816427360092,0.41202490024755656,0.0005732382445107094,0.0059797318396001735,0.15819386174211503
1984,5867,0.017165805100582916,10.900122589515462,0.03949816427360092,0.41202490024755656,0.0006780177897514406,0.007072739134236674,0.18710937994408358
1985,5867,0.02311249677172646,10.900122589515462,0.03949816427360092,0.41202490024755656,0.0009129011942627227,0.009522924176842567,0.2519290481615988
1986,5867,0.018031434837087967,10.900122589515462,0.03949816427360092,0.41202490024755656,0.000712208575284031,0.007429400140071486,0.1965448501891186
1987,5867,0.011044386938707004,10.900122589515462,0.03949816427360092,0.41202490024755656,0.00043623300960626165,0.00455056242671617,0.12038517155794974
1988,5867,0.01050483713615005,10.900122589515462,0.03949816427360092,0.41202490024755656,0.00041492178287107814,0.004328254473139052,0.11450401256693007
1989,5867,0.011851243982706924,10.900122589515462,0.03949816427360092,0.41202490024755656,0.00046810238167548253,0.004883007619784275,0.12918001224976292
1990,5867,0.007971916566823542,10.900122589515462,0.03949816427360092,0.41202490024755656,0.00031487607013183693,0.0032846281282273133,0.08689486785176584
1991,5867,0.016470330040264155,10.900122589515462,0.03949816427360092,0.41202490024755656,0.0006505478015707777,0.006786186091884173,0.17952861652865842
1992,5867,0.011340626639141923,10.900122589515462,0.03949816427360092,0.41202490024755656,0.0004479339339584024,0.004672620559737234,0.12361422060857169
1993,5867,0.012956144032255602,10.900122589515462,0.03949816427360092,0.41202490024755656,0.000511743905338466,0.005338253952483089,0.14122355823900523
1994,5867,0.017765269983828328,10.900122589515462,0.03949816427360092,0.41202490024755656,0.0007016955521861229,0.007319733592957778,0.19364362065956814
1995,5867,0.009012342131707584,10.900122589515462,0.03949816427360092,0.41202490024755656,0.00035597097000808085,0.0037133093678136686,0.09823563405426776
1996,5867,0.017712208397529627,10.900122589515462,0.03949816427360092,0.41202490024755656,0.000699599716933879,0.007297870898156079,0.19306524286411816
1997,5867,0.009062601009389923,10.900122589515462,0.03949816427360092,0.41202490024755656,0.0003579561034149847,0.0037340172768772885,0.09878346198221673
1998,5867,0.012814616776212116,10.900122589515462,0.03949816427360092,0.41202490024755656,0.0005061538385300685,0.005279941198929462,0.1396808937983735
1999,5867,0.014169038568992471,10.900122589515462,0.03949816427360092,0.41202490024755656,0.000559651012997052,0.005837996702992904,0.15444425737759068
2000,5867,0.014295313496718243,10.900122589515462,0.03949816427360092,0.41202490024755656,0.0005646386408360016,0.005890025117492884,0.1558206695697838
2001,5867,0.009368070185375348,10.900122589515462,0.03949816427360092,0.41202490024755656,0.00037002157510857854,0.0038598781836413866,0.10211311344777613
2002,5867,0.01215816938253263,10.900122589515462,0.03949816427360092,0.41202490024755656,0.00048022537153753894,0.005009468527030904,0.13252553673369918
2003,5867,0.012627620791384771,10.900122589515462,0.03949816427360092,0.41202490024755656,0.0004987678404028542,0.005202894196934282,0.13764261464000827
2004,5867,0.016621072512392702,10.900122589515462,0.03949816427360092,0.41202490024755656,0.0006565018524979198,0.0068482957439260075,0.1811717279543062
2005,5867,0.00938248429835382,10.900122589515462,0.03949816427360092,0.41202490024755656,0.0003705909061108605,0.0038658171571034987,0.10227022904626061
2006,5867,0.011971800575543605,10.900122589515462,0.03949816427360092,0.41202490024755656,0.0004728641457836114,0.004932679937921994,0.13049409389065705
2007,5867,0.013737221280641313,10.900122589515462,0.03949816427360092,0.41202490024755656,0.000542595022805577,0.0056600772278348485,0.1497373959982909
2008,5867,0.01529129418631335,10.900122589515462,0.03949816427360092,0.41202490024755656,0.0006039780497269635,0.0063003939617718,0.1666769811831606
2009,5867,0.018127750587266303,10.900122589515462,0.03949816427360092,0.41202490024755656,0.00071601287060671,0.007469084627430983,0.1975947036733636
2010,5867,0.013428820286069986,10.900122589515462,0.03949816427360092,0.41202490024755656,0.0005304137496598568,0.00553300833881035,0.14637578735073495
2011,5867,0.016014938939012586,10.900122589515462,0.03949816427360092,0.41202490024755656,0.0006325606890448072,0.00659855361881737,0.17456479769884187
2012,5867,0.01412762131678131,10.900122589515462,0.03949816427360092,0.41202490024755656,0.0005580151075654543,0.005820931763782073,0.15399280425116812
2013,5867,0.013399033102951268,10.900122589515462,0.03949816427360092,0.41202490024755656,0.0005292372106077859,0.005520735277657204,0.14605110340314456
2014,5867,0.015829205326850285,10.900122589515462,0.03949816427360092,0.41202490024755656,0.0006252245523204914,0.00652202674579358,0.17254027855727927
2015,5867,0.01926243136554858,10.900122589515462,0.03949816427360092,0.41202490024755656,0.0007608306783854008,0.007936601361915558,0.20996286325660726
2016,5867,0.02218202904277015,10.900122589515462,0.03949816427360092,0.41202490024755656,0.000876149427053122,0.009139548303635774,0.24178683585038696
1979,5869,0.02746490197302792,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0006457821344198228,0.02240089061749912,0.4522121788913027
1980,5869,0.03351273779016311,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0007879848747189041,0.027333619259505008,0.5517903610792237
1981,5869,0.02738752079024109,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0006439626709666824,0.02233777706940917,0.45093809048175426
1982,5869,0.032761058704615084,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0007703106472725198,0.026720535659521316,0.5394138946554035
1983,5869,0.037188090955425565,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0008744034395526956,0.030331306428262327,0.6123053945823689
1984,5869,0.030291060593409257,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0007122335911871245,0.024705958743540025,0.49874514481523624
1985,5869,0.043520050880445714,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0010232867889073006,0.03549577203655253,0.7165617067715688
1986,5869,0.0273050560488872,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0006420236778205138,0.022270517275338797,0.44958030080509814
1987,5869,0.02852907031330758,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0006708039205104008,0.02326884633103565,0.4697338101113086
1988,5869,0.030060599806678776,16.465093497708477,0.02351299615247188,0.8156188083066183,0.000706814767595435,0.0245179905913055,0.4949505864141634
1989,5869,0.021994770162179798,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0005171629461978369,0.01793934822865505,0.362145947180899
1990,5869,0.0354947803362305,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0008345886334786222,0.028950210438941505,0.5844248769166595
1991,5869,0.02408075299681706,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0005662106525627852,0.019640715062389957,0.39649184958781647
1992,5869,0.023274378323332682,16.465093497708477,0.02351299615247188,0.8156188083066183,0.0005472503679676962,0.01898302071215399,0.38321481519471207
