YEAR,PID,OC,g1,sla_random,wd_random,sla_ocp,wd_ocp,g1_ocp
2011,2945,0.0,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0,0.0,0.0
2012,2945,0.0,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0,0.0,0.0
2013,2945,0.0,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0,0.0,0.0
2014,2945,0.0,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0,0.0,0.0
2015,2945,0.0,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0,0.0,0.0
2016,2945,0.0,2.824809082141122,0.04289991639082103,0.4900545378734914,0.0,0.0,0.0
1979,2956,0.014128501725227881,14.925050220757276,0.03740750005593533,0.459528251674972,0.0005285119290767443,0.006492445696580794,0.21086859779308195
1980,2956,0.01042321305659613,14.925050220757276,0.03740750005593533,0.459528251674972,0.00038990634299764556,0.004789760872733361,0.1555669783313502
1981,2956,0.010964896549544946,14.925050220757276,0.03740750005593533,0.459528251674972,0.00041016936829042766,0.005038679741209322,0.1636516316673665
1982,2956,0.017064375262260737,14.925050220757276,0.03740750005593533,0.459528251674972,0.00063833561857752,0.007841562530192319,0.25468665777508964
1983,2956,0.016223316361419327,14.925050220757276,0.03740750005593533,0.459528251674972,0.00060687370769725,0.007455072203932991,0.24213381144141666
1984,2956,0.01402690676575914,14.925050220757276,0.03740750005593533,0.459528251674972,0.0005247115156247347,0.006445759942477134,0.20935228792083518
1985,2956,0.009615192593377416,14.925050220757276,0.03740750005593533,0.459528251674972,0.00035968031747459465,0.004418452641952864,0.14350723233841134
1986,2956,0.013752823065733076,14.925050220757276,0.03740750005593533,0.459528251674972,0.0005144587296006787,0.006319810738991549,0.2052615749332552
1987,2956,0.01068126622916892,14.925050220757276,0.03740750005593533,0.459528251674972,0.0003995594670650965,0.0049083435959649145,0.15941843489162483
1988,2956,0.015625190076955585,14.925050220757276,0.03740750005593533,0.459528251674972,0.0005844992986777162,0.0071802162781525215,0.23320674660744034
1989,2956,0.021748888719868274,14.925050220757276,0.03740750005593533,0.459528251674972,0.0008135715560050037,0.009994228809314588,0.3246032563896954
1990,2956,0.017010942847948157,14.925050220757276,0.03740750005593533,0.459528251674972,0.0006363368455361333,0.007817008826260486,0.2538891763080581
1991,2956,0.017188780566858783,14.925050220757276,0.03740750005593533,0.459528251674972,0.00064298931001623,0.007898730282313351,0.2565434131939441
1992,2956,0.016328041101333728,14.925050220757276,0.03740750005593533,0.459528251674972,0.0006107911984114557,0.0075031961805729725,0.24369683344399484
1993,2956,0.015803368685930626,14.925050220757276,0.03740750005593533,0.459528251674972,0.0005911645150029165,0.007262094382820701,0.23586607129465753
1994,2956,0.014966813831408554,14.925050220757276,0.03740750005593533,0.459528251674972,0.0005598710892355892,0.006877673793091962,0.2233804480784973
1995,2956,0.02139734652469753,14.925050220757276,0.03740750005593533,0.459528251674972,0.0008004212413194905,0.009832685238977795,0.3193564714720568
1996,2956,0.013269403972507185,14.925050220757276,0.03740750005593533,0.459528251674972,0.000496375229843791,0.006097666008255155,0.19804652068918585
1997,2956,0.01845418769478459,14.925050220757276,0.03740750005593533,0.459528251674972,0.0006903250272248956,0.008480220607466145,0.27542967812794095
1998,2956,0.018724930309161874,14.925050220757276,0.03740750005593533,0.459528251674972,0.000700452831587358,0.008604634487704849,0.27947052524442106
1999,2956,0.01527379024920042,14.925050220757276,0.03740750005593533,0.459528251674972,0.0005713543096013092,0.007018738129665304,0.22796208653062905
2000,2956,0.017123797226423897,14.925050220757276,0.03740750005593533,0.459528251674972,0.0006405584457052771,0.007868868601495308,0.2555735335744408
2001,2956,0.016007449003924715,14.925050220757276,0.03740750005593533,0.459528251674972,0.0005987986495096957,0.0073558750545497965,0.2389119802897874
2002,2956,0.01241758892044916,14.925050220757276,0.03740750005593533,0.459528251674972,0.00046451095823628384,0.005706232926632505,0.18533313825842285
2003,2956,0.014806038042357916,14.925050220757276,0.03740750005593533,0.459528251674972,0.0005538568688976844,0.006803792775837859,0.22098086135263464
2004,2956,0.013896973096653257,14.925050220757276,0.03740750005593533,0.459528251674972,0.0005198510218903885,0.006386051750679193,0.20741302138406262
2005,2956,0.013555435208989813,14.925050220757276,0.03740750005593533,0.459528251674972,0.0005070749433385141,0.006229105442280448,0.20231555125839434
2006,2956,0.01376437396744102,14.925050220757276,0.03740750005593533,0.459528251674972,0.0005148908199569647,0.00632511870465867,0.20543397272134128
2007,2956,0.011602644645883424,14.925050220757276,0.03740750005593533,0.459528251674972,0.0004340259302398819,0.005331743008928785,0.17317005403341063
2008,2956,0.015448213784565469,14.925050220757276,0.03740750005593533,0.459528251674972,0.0005778790580102337,0.007098890671922572,0.23056536655563445
2009,2956,0.0,14.925050220757276,0.03740750005593533,0.459528251674972,0.0,0.0,0.0
2010,2956,0.0,14.925050220757276,0.03740750005593533,0.459528251674972,0.0,0.0,0.0
2011,2956,0.0,14.925050220757276,0.03740750005593533,0.459528251674972,0.0,0.0,0.0
2012,2956,0.0,14.925050220757276,0.03740750005593533,0.459528251674972,0.0,0.0,0.0
2013,2956,0.0,14.925050220757276,0.03740750005593533,0.459528251674972,0.0,0.0,0.0
2014,2956,0.0,14.925050220757276,0.03740750005593533,0.459528251674972,0.0,0.0,0.0
2015,2956,0.0,14.925050220757276,0.03740750005593533,0.459528251674972,0.0,0.0,0.0
2016,2956,0.0,14.925050220757276,0.03740750005593533,0.459528251674972,0.0,0.0,0.0
1979,2958,0.02244669046387834,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0005152580615663595,0.01678372882249289,0.11325522544202243
1980,2958,0.027811208466428268,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0006383992057666494,0.020794859798039952,0.14032200825992946
1981,2958,0.036660471062041566,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0008415317744027645,0.02741158683505284,0.18497113958174466
1982,2958,0.028988326150883918,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0006654196423563606,0.021675008434644392,0.14626117906728517
1983,2958,0.025546696877097742,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0005864179190914197,0.019101650347324826,0.12889636976865992
1984,2958,0.03186930706571963,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0007315518253602083,0.02382916129273239,0.16079722586353554
1985,2958,0.02243353448289245,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0005149560693741607,0.016773891897195758,0.11318884667697171
1986,2958,0.02689177480613281,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0006172938403095429,0.020107385390643294,0.1356829873475453
1987,2958,0.02594386968417105,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0005955349197026584,0.019398622442178354,0.13090031310618286
1988,2958,0.025710973330321626,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0005901888432276681,0.019224482327712646,0.1297252298972667
1989,2958,0.02428619717325134,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0005574834694871884,0.018159155717916757,0.12253649331567207
1990,2958,0.024363302665637576,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0005592534064231918,0.018216808656866396,0.12292553061883595
1991,2958,0.021665720818929517,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0004973311023094459,0.016199786046585122,0.10931482748694799
1992,2958,0.021891676793804264,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0005025178641530528,0.016368736735071807,0.11045489287501009
1993,2958,0.028260480789783337,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0006487121375023931,0.02113078748656834,0.1425888207483148
1994,2958,0.02801161310230307,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0006429994431324174,0.020944705365194084,0.1413331538562993
1995,2958,0.019352670259270944,5.045519989874453,0.02295474526169116,0.7477150740551977,0.00044423561593507114,0.014470283276076594,0.09764428465060036
1996,2958,0.018582257165021168,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0004265509796102963,0.01389423379225653,0.09375714998310208
1997,2958,0.019871158977336576,5.045519989874453,0.02295474526169116,0.7477150740551977,0.00045613739237932853,0.014857965106301824,0.10026032984212489
1998,2958,0.01868193814308521,5.045519989874453,0.02295474526169116,0.7477150740551977,0.00042883913106919253,0.013968766762151578,0.09426009235053444
1999,2958,0.02765760839314275,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0006348733552122033,0.020680010707868388,0.1395470160197212
2000,2958,0.01819694118122729,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0004177061493570499,0.01360612722289944,0.09181303048445194
2001,2958,0.0217355095081513,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0004989330838926792,0.016251968101514802,0.10966694771348362
2002,2958,0.019121401788624797,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0004389269071043279,0.01429736035442078,0.09647741495892753
2003,2958,0.019221829850716386,5.045519989874453,0.02295474526169116,0.7477150740551977,0.00044123220768676563,0.014372451930304812,0.09698412675375499
2004,2958,0.021708874810363227,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0004983216911898319,0.016232052936485757,0.10953256181336964
2005,2958,0.01750994623862322,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0004019363554535033,0.013092450748514691,0.08834678376860045
2006,2958,0.023116036645466114,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0005306227326565925,0.01728420905222736,0.11663242498136968
2007,2958,0.019011769284947643,5.045519989874453,0.02295474526169116,0.7477150740551977,0.00043641032091001745,0.01421538647881496,0.09592426197008447
2008,2958,0.015636121948849797,5.045519989874453,0.02295474526169116,0.7477150740551977,0.000358923196216585,0.011691364080920327,0.07889236585703634
2009,2958,0.0,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0,0.0,0.0
2010,2958,0.0,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0,0.0,0.0
2011,2958,0.0,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0,0.0,0.0
2012,2958,0.0,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0,0.0,0.0
2013,2958,0.0,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0,0.0,0.0
2014,2958,0.0,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0,0.0,0.0
2015,2958,0.0,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0,0.0,0.0
2016,2958,0.0,5.045519989874453,0.02295474526169116,0.7477150740551977,0.0,0.0,0.0
1979,2965,0.012544348846510758,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0005876956666115253,0.00420245775914342,0.13103220942901112
1980,2965,0.0036880467498887205,10.445517023823683,0.046849435853738575,0.3350080431087775,0.00017278290963450063,0.0012355253245739074,0.038523555110620236
1981,2965,0.007644942264150995,10.445517023823683,0.046849435853738575,0.3350080431087775,0.000358161232209877,0.002561117147592812,0.0798553745663384
1982,2965,0.010712013693274808,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0005018517983874474,0.003588610745138422,0.11189252139253442
1983,2965,0.002836516279984097,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0001328891875072001,0.0009502557682036616,0.02962887909092691
1984,2965,0.010101936104210887,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0004732700075127937,0.003384229845881597,0.10551994555011392
1985,2965,0.005414143293448176,10.445517023823683,0.046849435853738575,0.3350080431087775,0.00025364955892934925,0.0018137815498485853,0.05655352594113375
1986,2965,0.012060128026267328,10.445517023823683,0.046849435853738575,0.3350080431087775,0.000565010194354486,0.0040402398897211415,0.1259742726078685
1987,2965,0.010011263586882,10.445517023823683,0.046849435853738575,0.3350080431087775,0.00046902205122849707,0.0033538538232874998,0.10457282422676209
1988,2965,0.01195244407185361,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0005599652618397036,0.004004164898878787,0.12484945802884734
1989,2965,0.01539549953139574,10.445517023823683,0.046849435853738575,0.3350080431087775,0.000721270467732387,0.005157616170694988,0.16081395244546373
1990,2965,0.009227794083355207,10.445517023823683,0.046849435853738575,0.3350080431087775,0.00043231694697965813,0.0030913852380755834,0.09638908019002627
1991,2965,0.00491082153240841,10.445517023823683,0.046849435853738575,0.3350080431087775,0.00023006921837172598,0.0016451647116285896,0.05129606991773195
1992,2965,0.012894311904531202,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0006040912384494323,0.004319698198371212,0.13468775450927306
1993,2965,0.014388719936370982,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0006741034116764217,0.004820336908723896,0.15029761904639433
1994,2965,0.01367432787174385,10.445517023823683,0.046849435853738575,0.3350080431087775,0.000640634546470253,0.004581009821140722,0.14283542457364706
1995,2965,0.01178307523640333,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0005520304274476532,0.003947424976750976,0.12308031297484626
1996,2965,0.018473869315528697,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0008654903554682111,0.00618889480804256,0.19296911643124898
1997,2965,0.01115778335329573,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0005227358554801404,0.003737947166619296,0.11654881596498705
1998,2965,0.014213607916953626,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0006658995123555097,0.004761672973774062,0.1484684834664942
1999,2965,0.014484220514735463,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0006785775598965034,0.004852330370597538,0.15129517196348552
2000,2965,0.012683580576798094,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0005942185946284268,0.004249101508645629,0.1324865568379839
2001,2965,0.009373990286827654,10.445517023823683,0.046849435853738575,0.3350080431087775,0.00043916615663630067,0.0031403621421108203,0.0979161751222161
2002,2965,0.009505239106853716,10.445517023823683,0.046849435853738575,0.3350080431087775,0.00044531508981099046,0.0031843315524680877,0.09928713690615511
2003,2965,0.008170221935908559,10.445517023823683,0.046849435853738575,0.3350080431087775,0.00038277028849715585,0.002737090062513134,0.08534219231995055
2004,2965,0.010682011151363559,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0005004461962247272,0.0035785596522844455,0.11157912933024247
2005,2965,0.009009366396906884,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0004220837330947169,0.003018210206277753,0.09410749007275589
2006,2965,0.009688585404828714,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0004539047604369906,0.00324575403696393,0.10120228378290799
2007,2965,0.010837836863550944,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0005077465429322132,0.003630762519190373,0.11320680945964526
2008,2965,0.01040851275546565,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0004876329506700077,0.003486935489881297,0.10872229717990241
2009,2965,0.0,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0,0.0,0.0
2010,2965,0.0,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0,0.0,0.0
2011,2965,0.0,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0,0.0,0.0
2012,2965,0.0,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0,0.0,0.0
2013,2965,0.0,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0,0.0,0.0
2014,2965,0.0,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0,0.0,0.0
2015,2965,0.0,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0,0.0,0.0
2016,2965,0.0,10.445517023823683,0.046849435853738575,0.3350080431087775,0.0,0.0,0.0
1979,2968,0.019673203975026737,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.0008142890808204126,0.009950307316929636,0.06877737869012938
1980,2968,0.012230144080934764,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.0005062150931087494,0.00618575867408824,0.04275649517775874
1981,2968,0.01543316190321392,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.0006387904703409447,0.007805780085635516,0.05395422229906398
1982,2968,0.023647936085941387,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.000978806307460903,0.011960646154277835,0.08267301337836896
1983,2968,0.01123080406052947,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.00046485163916012675,0.00568031277265998,0.03926280970025008
1984,2968,0.007914163660606805,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.00032757333583479346,0.004002823367229766,0.02766785886997215
1985,2968,0.01337577992181626,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.0005536338438628469,0.0067651980325440595,0.046761629784674456
1986,2968,0.009427997382897974,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.0003902320807857538,0.004768489741789284,0.03296021060505685
1987,2968,0.011491999095235659,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.0004756627030313571,0.005812419920447489,0.04017594565089508
1988,2968,0.016624589347196347,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.0006881045708533065,0.008408379907631873,0.0581194440189532
1989,2968,0.012209447430159778,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.000505358442775788,0.0061752907281500125,0.042684139836464276
1990,2968,0.012076709882190504,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.0004998643333229779,0.006108154770200989,0.042220090329598454
1991,2968,0.00865310413786505,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.0003581586519211527,0.0043765644643571945,0.03025118942956831
1992,2968,0.019536930053136847,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.0008086485981244382,0.00988138273281975,0.0683009660456355
1993,2968,0.024365095605496472,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.001008490092914529,0.012323370885028004,0.08518019786749864
1994,2968,0.015581090969654612,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.0006449133684561435,0.007880599605326355,0.05447138124454048
1995,2968,0.02603507267549996,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.0010776117314158376,0.013168011396042572,0.0910184256159255
1996,2968,0.01608944238420195,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.0006659544254497563,0.008137713434175122,0.05624857411004259
1997,2968,0.011180654316575148,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.0004627759025917578,0.005654948049921158,0.039087486558399984
1998,2968,0.017598096563844094,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.0007283987851369793,0.008900760101177886,0.061522818201518954
1999,2968,0.016029674052083425,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.0006634805681012155,0.00810748382474523,0.0560396244535956
2000,2968,0.01656541188872074,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.0006856551702204173,0.00837844915009921,0.05791256005248477
2001,2968,0.011806917691323669,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.00048869742652974,0.005971699355300575,0.04127689878324725
2002,2968,0.01135097653438893,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.0004698256705076973,0.005741093571123474,0.03968293179898161
2003,2968,0.01300135073961288,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.0005381359313217193,0.0065758193509587075,0.045452628074036605
2004,2968,0.014620282570112494,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.0006051447680034244,0.007394642215758934,0.051112402034654274
2005,2968,0.013237384842007965,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.0005479055648051897,0.006695200609806431,0.04627780158745205
2006,2968,0.014794577713476446,3.4959927613944193,0.04139077101290035,0.5057797057134469,0.0006123589783710624,0.0074827971620768366,0.05172173659420085
