scenario_id,status,fail_day,failure_reason,trait_case,state_case,background_mode,npp_rate,initial_storage,allometric_adjustment_days,max_allocation_fraction,initial_leaf,initial_root,initial_sapwood,initial_heartwood,initial_height,initial_living_carbon,initial_structural_carbon,initial_total_carbon,final_leaf,final_root,final_sapwood,final_heartwood,final_height,final_storage,final_living_carbon,final_structural_carbon,final_total_carbon,net_living_carbon_change,net_total_carbon_change,cumulative_npp,cumulative_positive_npp,cumulative_structural_allocation,cumulative_unmet_storage_deficit,cumulative_leaf_starvation_loss,cumulative_root_starvation_loss,cumulative_sapwood_starvation_loss,cumulative_sapwood_to_heartwood_starvation,cumulative_starvation_carbon_loss,cumulative_unpaid_carbon_deficit,cumulative_leaf_turnover_loss,cumulative_root_turnover_loss,cumulative_sapwood_turnover_loss,cumulative_storage_turnover_loss,cumulative_heartwood_turnover_loss,cumulative_sapwood_to_heartwood_turnover,cumulative_total_sapwood_to_heartwood,cumulative_turnover_carbon_loss,final_leaf_root_residual,final_pipe_residual,final_storage_fraction_total,final_storage_fraction_living,max_storage_fraction_total,max_storage_fraction_living,structural_fraction_of_positive_npp,max_abs_structural_balance_error,max_abs_storage_balance_error,max_abs_whole_plant_balance_error,min_living_pool,min_living_carbon,max_daily_allocation_observed,max_daily_demand_observed,days_with_allocation,days_with_unmet_storage_deficit,days_with_turnover,days_with_storage_above_10pct_living,days_with_storage_above_50pct_living,days_with_storage_above_100pct_living,outcome_class
1189,PASS,0,OK,1,5,1,3.5,0,365,0.02,1,1,30,20,14.54909621467632,32,52,52,4.5315536377764385,4.5315536377764385,25.783977346900667,31.78921702427469,14.965315503803422,0,34.847084622453544,66.63630164672824,66.63630164672824,2.8470846224535435,14.636301646728242,34.99999999999976,34.99999999999976,34.99999999999976,0,0,0,0,0,0,0,9.311103387621229,9.311103387621229,13.530708602303914,0,1.7414915780294893,13.530708602303914,13.530708602303914,20.36369835327188,0,-0.7546594094298058,0,0,0,0,1,1.734723475976807e-18,0,2.1826290774740187e-14,1,32,0.009589041095890411,0.04017259060086241,3650,0,3650,0,0,0,plausible_or_positive_growth
1190,PASS,0,OK,1,5,1,8,0,365,0.02,1,1,30,20,14.54909621467632,32,52,52,7.928173156341725,7.928173156341725,46.444919372081905,36.59607300629823,16.102759922823846,0,62.301265684765355,98.89733869106358,98.89733869106358,30.301265684765355,46.89733869106358,79.99999999999739,79.99999999999739,79.99999999999604,0,0,0,0,0,0,0,15.632772617843536,15.632772617843536,18.433189079547784,0,1.8371160732495673,18.433189079547784,18.433189079547784,33.10266130893674,0,2.841016563024368,0,0,0.04039649804741858,0.06579693294853814,0.9999999999999829,3.469446951953614e-18,0,3.88786225435922e-14,1,32,0.02896553115869993,0.04017259060086241,3650,0,3650,0,0,0,plausible_or_positive_growth
1191,PASS,0,OK,1,5,1,-0.5,0.5,365,0.02,1,1,30,20,14.54909621467632,32,52,52.5,0,0,16.927876147297802,31.385592467124408,14.449587711911004,0,16.927876147297802,48.313468614422206,48.313468614422206,-15.072123852702198,-4.186531385577794,-4.9999999999998375,0,0.48219178082191794,4.98219178082176,0.6857089162661908,0.6857089162661908,1.6607305936073546,1.6607305936073546,1.3714178325323816,3.6107739482896823,0.5220821381084264,0.5220821381084264,11.478002931165854,0,1.7531410576504989,11.478002931165854,13.138733524773167,2.797305333867356,0,-37.48840780190601,0,0,0.009523809523809525,0.015625,0,6.938893903907228e-18,0,1.1763593571467723e-14,0,16.927876147297802,0.04017259060086241,0.04017259060086241,13,3637,3650,0,0,0,carbon_starvation
1192,PASS,0,OK,1,5,1,0,0.5,365,0.02,1,1,30,20,14.54909621467632,32,52,52.5,0.09975471239879144,0.09975471239879144,18.23724337147178,30.124672433582287,14.45248446649112,0,18.436752796269364,48.56142522985165,48.56142522985165,-13.563247203730636,-3.9385747701483496,0,0,0.5,0,0,0,0,0,0,0,1.1156923715500429,1.1156923715500429,11.831862460630546,0,1.7071900270481903,11.831862460630546,11.831862460630546,3.9385747701482807,0,-39.18297563462121,0,0,0.009523809523809525,0.015625,0,6.938893903907228e-18,0,1.1533309030031802e-14,0.09975471239879144,18.436752796269364,0.04017259060086241,0.04017259060086241,13,0,3650,0,0,0,living_biomass_decline
1193,PASS,0,OK,1,5,1,0.5,0.5,365,0.02,1,1,30,20,14.54909621467632,32,52,52.5,0.8870334987446092,0.8870334987446092,18.792480039552245,30.270845779674083,14.494165259737173,0,20.566547037041463,50.83739281671555,50.83739281671555,-11.433452962958537,-1.6626071832844502,4.9999999999998375,4.9999999999998375,5.4999999999996945,0,0,0,0,0,0,0,2.4760120295099006,2.4760120295099006,11.981428903938696,0,1.7105831242645024,11.981428903938696,11.981428903938696,6.662607183284295,0,-30.845352719060426,0,0,0.009523809523809525,0.015625,1.0999999999999746,6.938893903907228e-18,0,1.5305898909412363e-14,0.8870334987446092,20.566547037041463,0.04017259060086241,0.04017259060086241,3650,0,3650,0,0,0,living_biomass_decline
1194,PASS,0,OK,1,5,1,3.5,0.5,365,0.02,1,1,30,20,14.54909621467632,32,52,52.5,4.542303973026485,4.542303973026485,25.882174057848896,31.83912570123286,14.97300716205047,0,34.96678200390187,66.80590770513473,66.80590770513473,2.9667820039018693,14.305907705134729,34.99999999999976,34.99999999999976,35.499999999999886,0,0,0,0,0,0,0,9.4755022803497,9.4755022803497,13.582213435398844,0,1.7430877341658173,13.582213435398844,13.582213435398844,20.694092294865253,0,-0.8071972901854423,0,0,0.009523809523809525,0.015625,1.014285714285718,6.938893903907228e-18,0,2.161291978719504e-14,1,32,0.04017259060086241,0.04017259060086241,3650,0,3650,0,0,0,plausible_or_positive_growth
1195,PASS,0,OK,1,5,1,8,0.5,365,0.02,1,1,30,20,14.54909621467632,32,52,52.5,7.942132953784156,7.942132953784156,46.56077160134903,36.68108744089776,16.110542543298127,0,62.445037508917345,99.12612494981511,99.12612494981511,30.445037508917345,46.62612494981511,79.99999999999739,79.99999999999739,80.49999999999588,0,0,0,0,0,0,0,15.766965804879726,15.766965804879726,18.521030881322925,0,1.8399434404252943,18.521030881322925,18.521030881322925,33.373875050184814,0,2.823006032989639,0,0,0.039760809837966656,0.06458909085399947,1.006249999999981,6.938893903907228e-18,0,2.91849877598338e-14,1,32,0.04017259060086241,0.04017259060086241,3650,0,3650,0,0,0,plausible_or_positive_growth
1196,PASS,0,OK,1,5,1,-0.5,5,365,0.02,1,1,30,20,14.54909621467632,32,52,57,0,0,17.386713641751644,31.61209123586671,14.490351129786529,0,17.386713641751644,48.998804877618355,48.998804877618355,-14.613286358248356,-8.001195122381645,-4.9999999999998375,0,4.810958904109595,4.810958904109481,1.1062546702211304,1.1062546702211304,1.6036529680365763,1.6036529680365763,2.212509340442261,2.598449563667468,1.920051441830411,1.920051441830411,11.767980070216812,0,1.7595418023880738,11.767980070216812,13.371633038253275,5.599644686048899,0,-38.39622874233615,0,0,0.08771929824561403,0.15625,0,6.938893903907228e-18,0,1.3862175296530664e-14,0,17.386713641751644,0.04017259060086241,0.04017259060086241,138,3512,3650,41,0,0,carbon_starvation
1197,PASS,0,OK,1,5,1,0,5,365,0.02,1,1,30,20,14.54909621467632,32,52,57,0.26276148728518306,0.26276148728518306,18.68098069700062,30.395115846507583,14.494919720288408,0,19.206503671570985,49.60161951807856,49.60161951807856,-12.793496328429017,-7.398380481921436,0,0,5,0,0,0,0,0,0,0,2.8407660228553246,2.8407660228553246,12.111964282718349,0,1.7168484362107082,12.111964282718349,12.111964282718349,7.398380481921318,0,-38.088303556858,0,0,0.08771929824561403,0.15625,0,6.938893903907228e-18,0,1.4593794922523884e-14,0.26276148728518306,19.206503671570985,0.04017259060086241,0.04017259060086241,145,0,3650,43,0,0,living_biomass_decline
1198,PASS,0,OK,1,5,1,0.5,5,365,0.02,1,1,30,20,14.54909621467632,32,52,57,1.0396938130996176,1.0396938130996176,19.303201976836338,30.566648098321227,14.541507260044131,0,21.382589603035573,51.94923770135679,51.94923770135679,-10.617410396964432,-5.050762298643207,4.9999999999998375,4.9999999999998375,9.999999999998614,0,0,0,0,0,0,0,4.164917467431394,4.164917467431394,12.287575462101769,0,1.720927363780383,12.287575462101769,12.287575462101769,10.05076229864318,0,-30.00224625136321,0,0,0.08771929824561403,0.15625,1.999999999999788,6.938893903907228e-18,0,1.7684204794976566e-14,1,21.38258960303557,0.04017259060086241,0.04017259060086241,3650,0,3650,44,0,0,living_biomass_decline
1199,PASS,0,OK,1,5,1,3.5,5,365,0.02,1,1,30,20,14.54909621467632,32,52,57,4.64640803914879,4.64640803914879,26.88601862362287,32.35678307676191,15.051123860987596,0,36.17883470192045,68.53561777868237,68.53561777868237,4.178834701920451,11.535617778682363,34.99999999999976,34.99999999999976,40.00000000000114,0,0,0,0,0,0,0,10.852435268085694,10.852435268085694,14.1162947619082,0,1.7595116851463146,14.1162947619082,14.1162947619082,23.46438222131775,0,-1.4051203936834042,0,0,0.08771929824561403,0.15625,1.1428571428571832,6.938893903907228e-18,0,2.106387980704838e-14,1,32,0.04017259060086241,0.04017259060086241,3650,0,3650,57,0,0,plausible_or_positive_growth
1200,PASS,0,OK,1,5,1,8,5,365,0.02,1,1,30,20,14.54909621467632,32,52,57,8.167167835255444,8.167167835255444,48.34077024030863,37.37040405886722,16.205009911380333,0,64.67510591081952,102.04550996968676,102.04550996968676,32.675105910819525,45.045509969686755,79.99999999999739,79.99999999999739,84.99999999999407,0,0,0,0,0,0,0,16.548673839282905,16.548673839282905,19.227546410614128,0,1.8571423517469627,19.227546410614128,19.227546410614128,34.954490030312726,0,2.547593685813496,0,0,0.08771929824561403,0.15625,1.0624999999999605,6.938893903907228e-18,0,3.365710488090201e-14,1,32,0.04017259060086241,0.04017259060086241,3650,0,3650,712,0,0,plausible_or_positive_growth
1201,PASS,0,OK,1,5,1,-0.5,0,730,0.02,1,1,30,20,14.54909621467632,32,52,52,0,0,16.88384256162589,31.363638171152395,14.445638423797837,0,16.88384256162589,48.247480732778286,48.247480732778286,-15.11615743837411,-3.7525192672217145,-4.9999999999998375,0,0,4.9999999999998375,0.6109252647007132,0.6109252647007132,1.6666666666667156,1.6666666666667156,1.2218505294014264,3.77814947059872,0.38907473529928543,0.38907473529928543,11.449490771705673,0,1.7525192672216874,11.449490771705673,13.11615743837232,2.5306687378202533,0,-37.40111347948201,0,0,0,0,0,0,0,1.1049321180234271e-14,0,16.88384256162589,0,0.02784759515293627,0,3650,3650,0,0,0,carbon_starvation
1202,PASS,0,OK,1,5,1,0,0,730,0.02,1,1,30,20,14.54909621467632,32,52,52,0.08201471836840013,0.08201471836840013,18.19529659719885,30.098469693849257,14.448409005814444,0,18.359326033935652,48.45779572778491,48.45779572778491,-13.640673966064348,-3.5422042722150877,0,0,0,0,0,0,0,0,0,0,0.917985281631601,0.917985281631601,11.80470340280124,0,1.7062337089519335,11.80470340280124,11.80470340280124,3.542204272215141,0,-39.31434281352169,0,0,0,0,0,0,0,1.1382062826970074e-14,0.08201471836840013,18.359326033935652,0,0.02784759515293627,0,0,3650,0,0,0,living_biomass_decline
1203,PASS,0,OK,1,5,1,0.5,0,730,0.02,1,1,30,20,14.54909621467632,32,52,52,0.8162067564824167,0.8162067564824167,18.977435887332643,30.304398761399323,14.507052588705754,0,20.609849400297477,50.9142481616968,50.9142481616968,-11.390150599702524,-1.085751838303196,4.9999999999998375,4.9999999999998375,4.9999999999998375,0,0,0,0,0,0,0,2.187370187135812,2.187370187135812,12.015410225430808,0,1.7110114640315994,12.015410225430808,12.015410225430808,6.085751838303226,0,-32.0663962218102,0,0,0,0,1,2.168404344971009e-19,0,1.3324627859412352e-14,0.8162067564824167,20.609849400297477,0.00136986301369863,0.02784759515293627,3650,0,3650,0,0,0,living_biomass_decline
1204,PASS,0,OK,1,5,1,3.5,0,730,0.02,1,1,30,20,14.54909621467632,32,52,52,4.47430505265557,4.47430505265557,26.3332397713393,32.044975231818356,15.006934060393878,0,35.28184987665044,67.3268251084688,67.3268251084688,3.2818498766504405,15.326825108468796,34.99999999999976,34.99999999999976,34.99999999999976,0,0,0,0,0,0,0,8.962184844023481,8.962184844023481,13.79378043530252,0,1.7488052034842403,13.79378043530252,13.79378043530252,19.67317489153123,0,-2.4599602982740834,0,0,0,0,1,1.734723475976807e-18,0,2.3671169191441518e-14,1,32,0.009589041095890411,0.02784759515293627,3650,0,3650,0,0,0,plausible_or_positive_growth
1205,PASS,0,OK,1,5,1,8,0,730,0.02,1,1,30,20,14.54909621467632,32,52,52,8.144875186141507,8.144875186141507,46.2503985341545,36.3093221986767,16.084051499080477,0,62.54014890643751,98.84947110511422,98.84947110511422,30.54014890643751,46.84947110511422,79.99999999999739,79.99999999999739,79.99999999999548,0,0,0,0,0,0,0,15.659941644929846,15.659941644929846,18.139967803702476,0,1.8306456050258912,18.139967803702476,18.139967803702476,33.1505288948856,0,5.721092740974441,0,0,0.059948955269869666,0.10031208943299222,0.999999999999976,3.469446951953614e-18,0,3.2942398808799567e-14,1,32,0.030889258726602753,0.03089812211099728,3650,0,3650,104,0,0,plausible_or_positive_growth
1206,PASS,0,OK,1,5,1,-0.5,0.5,730,0.02,1,1,30,20,14.54909621467632,32,52,52.5,0,0,16.94610471732438,31.3948103613627,14.451229076172735,0,16.94610471732438,48.34091507868708,48.34091507868708,-15.05389528267562,-4.1590849213129175,-4.9999999999998375,0,0.4753424657534248,4.975342465753269,0.6781934624002909,0.6781934624002909,1.6584474885845235,1.6584474885845235,1.3563869248005818,3.6189555409529888,0.5123163565878579,0.5123163565878579,11.489770621866713,0,1.7534077490899735,11.489770621866713,13.148218110451133,2.7780404622656856,0,-37.524514219242896,0,0,0.009523809523809525,0.015625,0,0,0,1.2222861611732584e-14,0,16.94610471732438,0.02784759515293627,0.02784759515293627,18,3632,3650,0,0,0,carbon_starvation
1207,PASS,0,OK,1,5,1,0,0.5,730,0.02,1,1,30,20,14.54909621467632,32,52,52.5,0.09854429090205745,0.09854429090205745,18.25557035293422,30.136085753771116,14.454261548939368,0,18.452658934738334,48.58874468850945,48.58874468850945,-13.547341065261666,-3.9112553114905495,0,0,0.5000000000000001,0,0,0,0,0,0,0,1.1018249300737917,1.1018249300737917,11.843691205114068,0,1.7076054513429857,11.843691205114068,11.843691205114068,3.9112553114905655,0,-39.233109897424654,0,0,0.009523809523809525,0.015625,0,0,0,1.423947765255562e-14,0.09854429090205745,18.452658934738334,0.02784759515293627,0.02784759515293627,19,0,3650,0,0,0,living_biomass_decline
1208,PASS,0,OK,1,5,1,0.5,0.5,730,0.02,1,1,30,20,14.54909621467632,32,52,52.5,0.831734694759206,0.831734694759206,19.043738295084523,30.344242871315437,14.513296464016124,0,20.707207684602935,51.051450555918365,51.051450555918365,-11.292792315397064,-1.4485494440816282,4.9999999999998375,4.9999999999998375,5.4999999999996945,0,0,0,0,0,0,0,2.368053057766711,2.368053057766711,12.05668619986367,0,1.7124433285481548,12.05668619986367,12.05668619986367,6.44854944408158,0,-32.008240177626455,0,0,0.009523809523809525,0.015625,1.0999999999999746,2.168404344971009e-19,0,1.2666083459844655e-14,0.831734694759206,20.707207684602935,0.02784759515293627,0.02784759515293627,3650,0,3650,0,0,0,living_biomass_decline
1209,PASS,0,OK,1,5,1,3.5,0.5,730,0.02,1,1,30,20,14.54909621467632,32,52,52.5,4.485344673859889,4.485344673859889,26.435744604381572,32.10028623576907,15.015039053148946,0,35.40643395210135,67.50672018787043,67.50672018787043,3.406433952101352,15.006720187870428,34.99999999999976,34.99999999999976,35.499999999999886,0,0,0,0,0,0,0,9.121307803561075,9.121307803561075,13.850950440776504,0,1.7506642050073853,13.850950440776504,13.850950440776504,19.993279812129572,0,-2.5156326179658066,0,0,0.009523809523809525,0.015625,1.014285714285718,1.734723475976807e-18,0,2.0261570199409107e-14,1,32,0.02784759515293627,0.02784759515293627,3650,0,3650,0,0,0,plausible_or_positive_growth
1210,PASS,0,OK,1,5,1,8,0.5,730,0.02,1,1,30,20,14.54909621467632,32,52,52.5,8.153111452255066,8.153111452255066,46.360859768343474,36.400701056890945,16.091908202967563,0,62.66708267285361,99.06778372974455,99.06778372974455,30.667082672853606,46.56778372974454,79.99999999999739,79.99999999999739,80.49999999999523,0,0,0,0,0,0,0,15.79935811257781,15.79935811257781,18.234201101990624,0,1.833500045099756,18.234201101990624,18.234201101990624,33.43221627025533,0,5.645193781013575,0,0,0.05903616055921983,0.09848959292242158,1.0062499999999732,3.469446951953614e-18,0,3.581510088501716e-14,1,32,0.030830376357531854,0.030839253223711255,3650,0,3650,0,0,0,plausible_or_positive_growth
1211,PASS,0,OK,1,5,1,-0.5,5,730,0.02,1,1,30,20,14.54909621467632,32,52,57,0,0,17.563085897897867,31.69596292092792,14.505710851386375,0,17.563085897897867,49.25904881882579,49.25904881882579,-14.436914102102133,-7.7409511811742115,-4.9999999999998375,0,4.7452054794520615,4.745205479451966,1.064342235435763,1.064342235435763,1.5817351598173974,1.5817351598173974,2.128684470871526,2.616521008580666,1.797824229584405,1.797824229584405,11.876051491694962,0,1.7618237305860038,11.876051491694962,13.457786651512365,5.357472189754815,0,-38.7446540532012,0,0,0.08771929824561403,0.15625,0,0,0,1.5281179099879694e-14,0,17.563085897897867,0.02784759515293627,0.02784759515293627,186,3464,3650,58,0,0,carbon_starvation
1212,PASS,0,OK,1,5,1,0,5,730,0.02,1,1,30,20,14.54909621467632,32,52,57,0.25354536346580575,0.25354536346580575,18.859727736840725,30.500641915154052,14.511673300926953,0,19.366818463772336,49.86746037892638,49.86746037892638,-12.633181536227664,-7.132539621073612,0,0,5.000000000000001,0,0,0,0,0,0,0,2.706014059779697,2.706014059779697,12.221153416668326,0,1.7205115015142458,12.221153416668326,12.221153416668326,7.1325396210736285,0,-38.54544312020908,0,0,0.08771929824561403,0.15625,0,0,0,1.6007160874575987e-14,0.25354536346580575,19.366818463772336,0.02784759515293627,0.02784759515293627,197,0,3650,61,0,0,living_biomass_decline
1213,PASS,0,OK,1,5,1,0.5,5,730,0.02,1,1,30,20,14.54909621467632,32,52,57,0.9775272065746992,0.9775272065746992,19.70892117607358,30.731108485577867,14.574607860246871,0,21.66397558922298,52.39508407480085,52.39508407480085,-10.33602441077702,-4.604915925199151,4.9999999999998375,4.9999999999998375,9.999999999998636,0,0,0,0,0,0,0,3.9394939725831497,3.9394939725831497,12.457036465610596,0,1.725927980032811,12.457036465610596,12.457036465610596,9.604915925199077,0,-31.54256866050476,0,0,0.08771929824561403,0.15625,1.999999999999792,2.168404344971009e-19,0,1.4113276519678308e-14,0.9775272065746992,21.66397558922298,0.02784759515293627,0.02784759515293627,3650,0,3650,64,0,0,living_biomass_decline
1214,PASS,0,OK,1,5,1,3.5,5,730,0.02,1,1,30,20,14.54909621467632,32,52,57,4.593711065057402,4.593711065057402,27.47320567007426,32.641307311448664,15.09515853632641,0,36.66062780018906,69.30193511163773,69.30193511163773,4.6606278001890615,12.301935111637732,34.99999999999976,34.99999999999976,40.0000000000011,0,0,0,0,0,0,0,10.464962964794726,10.464962964794726,14.409446270221515,0,1.768138958772718,14.409446270221515,14.409446270221515,22.698064888362243,0,-3.115503541336203,0,0,0.08771929824561403,0.15625,1.1428571428571823,3.469446951953614e-18,0,2.307355695396751e-14,1,32,0.02784759515293627,0.02784759515293627,3650,0,3650,94,0,0,plausible_or_positive_growth
1215,PASS,0,OK,1,5,1,8,5,730,0.02,1,1,30,20,14.54909621467632,32,52,57,8.552273400576297,8.552273400576297,48.90528471391768,36.72406057036075,16.20191452343316,0,66.00983151507027,102.73389208543102,102.73389208543102,34.009831515070275,45.73389208543102,79.99999999999739,79.99999999999739,84.99999999999655,0,0,0,0,0,0,0,16.21452767813297,16.21452767813297,18.56111312866429,0,1.8370525583034056,18.56111312866429,18.56111312866429,34.26610791456931,0,6.03566451478423,0,0,0.10858551742668963,0.19107424285921193,1.0624999999999911,6.938893903907228e-18,0,3.261453607183995e-14,1,32,0.03441753575712896,0.03442693164857874,3650,0,3650,2458,0,0,plausible_or_positive_growth
1216,PASS,0,OK,1,5,2,-0.5,0,30,0.001,1,1,30,20,14.54909621467632,32,52,52,0,0,16.88384256162589,31.363638171152395,14.445638423797837,0,16.88384256162589,48.247480732778286,48.247480732778286,-15.11615743837411,-3.7525192672217145,-4.9999999999998375,0,0,4.9999999999998375,0.6109252647007132,0.6109252647007132,1.6666666666667156,1.6666666666667156,1.2218505294014264,3.77814947059872,0.38907473529928543,0.38907473529928543,11.449490771705673,0,1.7525192672216874,11.449490771705673,13.11615743837232,2.5306687378202533,0,-37.40111347948201,0,0,0,0,0,0,0,1.1049321180234271e-14,0,16.88384256162589,0,0.30552676999404393,0,3650,3650,0,0,0,carbon_starvation
1217,PASS,0,OK,1,5,2,0,0,30,0.001,1,1,30,20,14.54909621467632,32,52,52,0.08201471836840013,0.08201471836840013,18.19529659719885,30.098469693849257,14.448409005814444,0,18.359326033935652,48.45779572778491,48.45779572778491,-13.640673966064348,-3.5422042722150877,0,0,0,0,0,0,0,0,0,0,0.917985281631601,0.917985281631601,11.80470340280124,0,1.7062337089519335,11.80470340280124,11.80470340280124,3.542204272215141,0,-39.31434281352169,0,0,0,0,0,0,0,1.1382062826970074e-14,0.08201471836840013,18.359326033935652,0,0.29990822256620286,0,0,3650,0,0,0,living_biomass_decline
1218,PASS,0,OK,1,5,2,0.5,0,30,0.001,1,1,30,20,14.54909621467632,32,52,52,0.9993712429577438,0.9993712429577438,18.19529659719885,30.098469693849257,14.448409005814444,0,20.19403908311434,50.2925087769636,50.2925087769636,-11.80596091688566,-1.7074912230363992,4.9999999999998375,4.9999999999998375,4.9999999999998375,0,0,0,0,0,0,0,2.5006287570421475,2.5006287570421475,11.80470340280124,0,1.7062337089519335,11.80470340280124,11.80470340280124,6.7074912230362385,0,-28.306064518449567,0,0,0,0,1,2.168404344971009e-19,0,1.1572557148675776e-14,0.9993712429577438,20.19403908311434,0.00136986301369863,0.29990822256620286,3650,0,3650,0,0,0,living_biomass_decline
1219,PASS,0,OK,1,5,2,3.5,0,30,0.001,1,1,30,20,14.54909621467632,32,52,52,3.303641047339827,3.303641047339827,18.19529659719885,30.098469693849257,14.448409005814444,12.47701186410627,24.802578691878505,54.90104838572776,67.37806024983404,-7.197421308121495,15.378060249834036,34.99999999999976,34.99999999999976,22.522988135894487,0,0,0,0,0,0,0,8.957853020607287,8.957853020607287,11.80470340280124,0,1.7062337089519335,11.80470340280124,11.80470340280124,19.621939750166575,0,-0.654826865864564,0.1851791490856551,0.5030530098949676,0.1851791490856551,0.5030530098949676,0.643513946739847,1.734723475976807e-18,0,2.1860985244259723e-14,1,24.802578691878505,0.009589041095890411,0.29990822256620286,3650,0,3650,1700,10,0,excessive_storage
1220,PASS,0,OK,1,5,2,8,0,30,0.001,1,1,30,20,14.54909621467632,32,52,52,3.303641047339827,3.303641047339827,18.19529659719885,30.098469693849257,14.448409005814444,55.36664042001761,24.802578691878505,54.90104838572776,110.26768880574537,-7.197421308121495,58.267688805745365,79.99999999999739,79.99999999999739,24.633359579984504,0,0,0,0,0,0,0,10.013038742652396,10.013038742652396,11.80470340280124,0,1.7062337089519335,11.80470340280124,11.80470340280124,21.732311194256813,0,-0.654826865864564,0.50211118977523,2.232293710578859,0.50211118977523,2.232293710578859,0.3079169947498163,3.469446951953614e-18,0,2.7360058663106198e-14,1,24.802578691878505,0.02191780821917808,0.29990822256620286,3650,0,3650,2961,2186,1413,excessive_storage
1221,PASS,0,OK,1,5,2,-0.5,0.5,30,0.001,1,1,30,20,14.54909621467632,32,52,52.5,0,0,16.888000725300916,31.359826197296886,14.445659154076514,0,16.888000725300916,48.2478269225978,48.2478269225978,-15.111999274699084,-4.2521730774021975,-4.9999999999998375,0,0.4794520547945206,4.979452054794364,0.6964617091801747,0.6964617091801747,1.6598173515982222,1.6598173515982222,1.3929234183603494,3.586528636434317,0.543264318217082,0.543264318217082,11.452181923099213,0,1.7521730774021949,11.452181923099213,13.11199927469735,2.8387017138363717,0,-37.410270964141205,0,0,0.009523809523809525,0.015625,0,6.938893903907228e-18,0,1.3574211199518516e-14,0,16.888000725300916,0.03234495698156947,0.29990822256620286,15,3635,3650,0,0,0,carbon_starvation
1222,PASS,0,OK,1,5,2,0,0.5,30,0.001,1,1,30,20,14.54909621467632,32,52,52.5,0.10262116885272787,0.10262116885272787,18.19529659719885,30.098469693849257,14.448409005814444,0,18.400538934904308,48.499008628753565,48.499008628753565,-13.599461065095692,-4.000991371246435,0,0,0.49999999999999994,0,0,0,0,0,0,0,1.147378831147269,1.147378831147269,11.80470340280124,0,1.7062337089519335,11.80470340280124,11.80470340280124,4.000991371246477,0,-39.06706540770976,0,0,0.009523809523809525,0.015625,0,6.938893903907228e-18,0,1.1868110660895326e-14,0.10262116885272787,18.400538934904308,0.03237153481077455,0.29990822256620286,16,0,3650,0,0,0,living_biomass_decline
1223,PASS,0,OK,1,5,2,0.5,0.5,30,0.001,1,1,30,20,14.54909621467632,32,52,52.5,1.019982534581332,1.019982534581332,18.19529659719885,30.098469693849257,14.448409005814444,0,20.235261666361517,50.33373136021078,50.33373136021078,-11.764738333638483,-2.166268639789223,4.9999999999998375,4.9999999999998375,5.4999999999996945,0,0,0,0,0,0,0,2.7300174654187552,2.7300174654187552,11.80470340280124,0,1.7062337089519335,11.80470340280124,11.80470340280124,7.166268639789446,0,-28.058729018966513,0,0,0.009523809523809525,0.015625,1.0999999999999746,6.938893903907228e-18,0,1.2996981962887231e-14,1,20.235261666361517,0.03239811874778944,0.29990822256620286,3650,0,3650,0,0,0,living_biomass_decline
1224,PASS,0,OK,1,5,2,3.5,0.5,30,0.001,1,1,30,20,14.54909621467632,32,52,52.5,3.303641047339827,3.303641047339827,18.19529659719885,30.098469693849257,14.448409005814444,12.68691001837929,24.802578691878505,54.90104838572776,67.58795840410706,-7.197421308121495,15.087958404107056,34.99999999999976,34.99999999999976,22.813089981621474,0,0,0,0,0,0,0,9.102903943470801,9.102903943470801,11.80470340280124,0,1.7062337089519335,11.80470340280124,11.80470340280124,19.912041595893655,0,-0.654826865864564,0.1877096204404416,0.5115157651947522,0.1877096204404416,0.5115157651947522,0.651802570903475,6.938893903907228e-18,0,2.1860985244259723e-14,1,24.802578691878505,0.03255775075870532,0.29990822256620286,3650,0,3650,1739,38,0,excessive_storage
1225,PASS,0,OK,1,5,2,8,0.5,30,0.001,1,1,30,20,14.54909621467632,32,52,52.5,3.303641047339827,3.303641047339827,18.19529659719885,30.098469693849257,14.448409005814444,55.7394465330995,24.802578691878505,54.90104838572776,110.64049491882729,-7.197421308121495,58.14049491882727,79.99999999999739,79.99999999999739,24.760553466902618,0,0,0,0,0,0,0,10.07663568611144,10.07663568611144,11.80470340280124,0,1.7062337089519335,11.80470340280124,11.80470340280124,21.85950508117488,0,-0.654826865864564,0.5037888394659967,2.2473246522286465,0.5037888394659967,2.2473246522286465,0.3095069183362928,6.938893903907228e-18,0,2.7571694927175372e-14,1,24.802578691878505,0.03319848806496721,0.29990822256620286,3650,0,3650,2983,2205,1430,excessive_storage
1226,PASS,0,OK,1,5,2,-0.5,5,30,0.001,1,1,30,20,14.54909621467632,32,52,57,0,0,16.923551059900483,31.32716476283259,14.445832140384407,0,16.923551059900483,48.25071582273307,48.25071582273307,-15.076448940099516,-8.74928417726693,-4.9999999999998375,0,4.8054794520548025,4.805479452054688,1.1715370027275969,1.1715370027275969,1.6018264840183114,1.6018264840183114,2.3430740054551937,2.4624054465997403,2.2312027232997993,2.2312027232997993,11.474622456079608,0,1.7492841772669316,11.474622456079608,13.076448940097851,6.211689623866533,0,-37.48857308142614,0,0,0.08771929824561403,0.15625,0,6.938893903907228e-18,0,1.3787582187063664e-14,0,16.923551059900483,0.03576995953276983,0.29990822256620286,142,3508,3650,49,0,0,carbon_starvation
